strain,phage,interaction
ECOR29,LM08_P2,0
ECOR67,LM08_P2,0
NILS02,LM08_P2,0
ECOR26,LM08_P2,0
ECOR27,LM08_P2,0
ECOR28,LM08_P2,0
ECOR45,LM08_P2,1
55989,LM08_P2,0
NILS33,LM08_P2,0
ECOR69,LM08_P2,0
ECOR58,LM08_P2,0
ECOR72,LM08_P2,0
NILS47,LM08_P2,0
ECOR70,LM08_P2,0
ECOR71,LM08_P2,0
NILS15,LM08_P2,0
NILS48,LM08_P2,0
NILS34,LM08_P2,0
NILS40,LM08_P2,0
ECOR11,LM08_P2,0
NILS09,LM08_P2,0
NILS30,LM08_P2,0
NILS32,LM08_P2,0
NILS06,LM08_P2,0
NILS22,LM08_P2,0
NILS16,LM08_P2,0
NILS35,LM08_P2,0
ECOR10,LM08_P2,0
ECOR12,LM08_P2,0
ECOR25,LM08_P2,0
NILS13,LM08_P2,0
NILS10,LM08_P2,0
NILS07,LM08_P2,0
NILS14,LM08_P2,0
ECOR13,LM08_P2,0
NILS11,LM08_P2,0
ECOR14,LM08_P2,0
NILS08,LM08_P2,0
ECOR21,LM08_P2,0
ECOR20,LM08_P2,0
ECOR18,LM08_P2,0
ECOR19,LM08_P2,0
NILS17,LM08_P2,0
NILS12,LM08_P2,0
ECOR23,LM08_P2,0
NILS41,LM08_P2,0
BL21,LM08_P2,0
ECOR17,LM08_P2,0
NILS03,LM08_P2,0
ECOR22,LM08_P2,1
ECOR16,LM08_P2,1
NILS04,LM08_P2,0
ECOR15,LM08_P2,0
NILS43,LM08_P2,0
NILS37,LM08_P2,0
ECOR24,LM08_P2,1
ROAR274,LM08_P2,1
ECOR42,LM08_P2,1
ROAR036,LM08_P2,0
NILS05,LM08_P2,0
ROAR387,LM08_P2,0
B6A1,LM08_P2,0
ECOR31,LM08_P2,0
LMR3158,LM08_P2,0
ROAR131,LM08_P2,1
ROAR059,LM08_P2,0
EDL933,LM08_P2,0
ECOR37,LM08_P2,0
ROAR029,LM08_P2,0
ROAR012,LM08_P2,1
NILS45,LM08_P2,1
TW10509,LM08_P2,0
NILS31,LM08_P2,0
370D,LM08_P2,0
M863,LM08_P2,0
B49,LM08_P2,0
ECOR54,NRG_12A1B,1
ECOR52,NRG_12A1B,0
ECOR51,NRG_12A1B,0
ECOR55,NRG_12A1B,0
ECOR57,NRG_12A1B,0
NILS59,NRG_12A1B,1
NILS71,NRG_12A1B,0
ECOR56,NRG_12A1B,0
NILS74,NRG_12A1B,0
NILS79,NRG_12A1B,1
NILS72,NRG_12A1B,0
NILS29,NRG_12A1B,0
NILS65,NRG_12A1B,0
536,NRG_12A1B,0
NILS81,NRG_12A1B,1
NILS82,NRG_12A1B,0
NILS78,NRG_12A1B,0
NILS57,NRG_12A1B,0
AL505,NRG_12A1B,0
NILS67,NRG_12A1B,0
ECOR61,NRG_12A1B,1
ECOR62,NRG_12A1B,0
NILS68,NRG_12A1B,0
NILS21,NRG_12A1B,0
NILS66,NRG_12A1B,1
ECOR59,NRG_12A1B,0
ECOR60,NRG_12A1B,1
NILS75,NRG_12A1B,0
NILS70,NRG_12A1B,0
ECOR53,NRG_12A1B,0
NILS54,NRG_12A1B,0
T145,NRG_12A1B,0
NILS62,NRG_12A1B,0
MT1B1,NRG_12A1B,0
NILS61,NRG_12A1B,0
LF82,NRG_12A1B,0
NILS26,NRG_12A1B,0
NILS80,NRG_12A1B,1
ED1A,NRG_12A1B,0
NILS20,NRG_12A1B,0
381A,NRG_12A1B,0
ECOR65,NRG_12A1B,0
NILS77,NRG_12A1B,0
ECOR64,NRG_12A1B,0
NILS28,NRG_12A1B,0
NILS58,NRG_12A1B,0
ECOR63,NRG_12A1B,1
NILS64,NRG_12A1B,0
NILS25,NRG_12A1B,0
NILS55,NRG_12A1B,0
NILS27,NRG_12A1B,0
NILS73,NRG_12A1B,0
NILS19,NRG_12A1B,0
LM33,NRG_12A1B,0
NILS44,NRG_12A1B,0
NILS53,NRG_12A1B,0
NILS76,NRG_12A1B,0
NILS63,NRG_12A1B,0
NILS69,NRG_12A1B,0
ECOR66,NRG_12A1B,0
DEC2A,NRG_12A1B,0
DEC1A,NRG_12A1B,0
NILS60,NRG_12A1B,0
ROAR434,NRG_12A1B,1
921A,NRG_12A1B,0
916A,NRG_12A1B,0
ECOR38,NRG_12A1B,0
ECOR39,NRG_12A1B,0
ECOR41,NRG_12A1B,0
ECOR40,NRG_12A1B,0
IAI39,NRG_12A1B,1
ECOR35,NRG_12A1B,1
ECOR36,NRG_12A1B,0
NILS36,NRG_12A1B,0
NILS01,NRG_12A1B,0
NILS39,NRG_12A1B,0
NILS50,NRG_12A1B,0
NILS46,NRG_12A1B,0
NILS18,NRG_12A1B,0
ECOR47,NRG_12A1B,0
ECOR44,NRG_12A1B,0
NILS38,NRG_12A1B,0
NILS51,NRG_12A1B,0
ECOR49,NRG_12A1B,0
ECOR50,NRG_12A1B,0
NILS56,NRG_12A1B,0
ECOR46,NRG_12A1B,0
NILS42,NRG_12A1B,1
NILS52,NRG_12A1B,0
ECOR48,NRG_12A1B,0
NILS23,NRG_12A1B,0
H14,NRG_12A1B,0
ROAR400,NRG_12A1B,0
NILS49,NRG_12A1B,0
NILS24,NRG_12A1B,0
H4,NRG_12A1B,0
H48,NRG_12A1B,1
ECOR34,NRG_12A1B,1
ECOR32,NRG_12A1B,0
ECOR33,NRG_12A1B,0
ECOR30,NRG_12A1B,1
ECOR29,NRG_12A1B,0
ECOR67,NRG_12A1B,0
NILS02,NRG_12A1B,0
ECOR26,NRG_12A1B,0
ECOR27,NRG_12A1B,0
ECOR28,NRG_12A1B,0
ECOR45,NRG_12A1B,0
55989,NRG_12A1B,0
NILS33,NRG_12A1B,0
ECOR69,NRG_12A1B,0
ECOR58,NRG_12A1B,0
ECOR72,NRG_12A1B,0
NILS47,NRG_12A1B,0
ECOR70,NRG_12A1B,0
ECOR71,NRG_12A1B,0
NILS15,NRG_12A1B,0
NILS48,NRG_12A1B,0
NILS34,NRG_12A1B,0
NILS40,NRG_12A1B,0
ECOR11,NRG_12A1B,0
NILS09,NRG_12A1B,0
NILS30,NRG_12A1B,0
NILS32,NRG_12A1B,0
NILS06,NRG_12A1B,0
NILS22,NRG_12A1B,0
NILS16,NRG_12A1B,0
NILS35,NRG_12A1B,0
ECOR10,NRG_12A1B,0
ECOR12,NRG_12A1B,0
ECOR25,NRG_12A1B,0
NILS13,NRG_12A1B,0
NILS10,NRG_12A1B,0
NILS07,NRG_12A1B,0
NILS14,NRG_12A1B,0
ECOR13,NRG_12A1B,0
NILS11,NRG_12A1B,0
ECOR14,NRG_12A1B,0
NILS08,NRG_12A1B,0
ECOR21,NRG_12A1B,0
ECOR20,NRG_12A1B,0
ECOR18,NRG_12A1B,0
ECOR19,NRG_12A1B,0
NILS17,NRG_12A1B,0
NILS12,NRG_12A1B,0
ECOR23,NRG_12A1B,0
NILS41,NRG_12A1B,0
BL21,NRG_12A1B,0
ECOR17,NRG_12A1B,0
NILS03,NRG_12A1B,0
ECOR22,NRG_12A1B,1
ECOR16,NRG_12A1B,1
NILS04,NRG_12A1B,0
ECOR15,NRG_12A1B,0
NILS43,NRG_12A1B,0
NILS37,NRG_12A1B,0
ECOR24,NRG_12A1B,0
ROAR274,NRG_12A1B,1
ECOR42,NRG_12A1B,1
ROAR036,NRG_12A1B,0
NILS05,NRG_12A1B,1
ROAR387,NRG_12A1B,0
B6A1,NRG_12A1B,0
ECOR31,NRG_12A1B,0
LMR3158,NRG_12A1B,0
ROAR131,NRG_12A1B,1
ROAR059,NRG_12A1B,0
EDL933,NRG_12A1B,0
ECOR37,NRG_12A1B,0
ROAR029,NRG_12A1B,0
ROAR012,NRG_12A1B,1
NILS45,NRG_12A1B,1
TW10509,NRG_12A1B,0
NILS31,NRG_12A1B,0
370D,NRG_12A1B,1
M863,NRG_12A1B,0
B49,NRG_12A1B,0
ECOR54,411_P1,0
ECOR52,411_P1,0
ECOR51,411_P1,0
ECOR55,411_P1,0
ECOR57,411_P1,0
NILS59,411_P1,0
NILS71,411_P1,0
ECOR56,411_P1,0
NILS74,411_P1,0
NILS79,411_P1,0
NILS72,411_P1,0
NILS29,411_P1,0
NILS65,411_P1,0
536,411_P1,0
NILS81,411_P1,0
NILS82,411_P1,0
NILS78,411_P1,0
NILS57,411_P1,0
AL505,411_P1,0
NILS67,411_P1,0
ECOR61,411_P1,0
ECOR62,411_P1,0
NILS68,411_P1,0
NILS21,411_P1,0
NILS66,411_P1,0
ECOR59,411_P1,0
ECOR60,411_P1,0
NILS75,411_P1,0
NILS70,411_P1,0
ECOR53,411_P1,0
NILS54,411_P1,0
T145,411_P1,0
NILS62,411_P1,0
MT1B1,411_P1,0
NILS61,411_P1,0
LF82,411_P1,0
NILS26,411_P1,0
NILS80,411_P1,0
ED1A,411_P1,0
NILS20,411_P1,0
381A,411_P1,0
ECOR65,411_P1,0
NILS77,411_P1,0
ECOR64,411_P1,0
NILS28,411_P1,0
NILS58,411_P1,0
ECOR63,411_P1,0
NILS64,411_P1,0
NILS25,411_P1,0
NILS55,411_P1,0
NILS27,411_P1,0
NILS73,411_P1,0
NILS19,411_P1,0
LM33,411_P1,0
NILS44,411_P1,0
NILS53,411_P1,0
NILS76,411_P1,0
NILS63,411_P1,0
NILS69,411_P1,0
ECOR66,411_P1,0
DEC2A,411_P1,0
DEC1A,411_P1,0
NILS60,411_P1,0
ROAR434,411_P1,0
921A,411_P1,0
916A,411_P1,0
ECOR38,411_P1,0
ECOR39,411_P1,0
ECOR41,411_P1,0
ECOR40,411_P1,0
IAI39,411_P1,0
ECOR35,411_P1,0
ECOR36,411_P1,0
NILS36,411_P1,0
NILS01,411_P1,0
NILS39,411_P1,0
NILS50,411_P1,0
NILS46,411_P1,0
NILS18,411_P1,0
ECOR47,411_P1,0
ECOR44,411_P1,0
NILS38,411_P1,0
NILS51,411_P1,0
ECOR49,411_P1,0
ECOR50,411_P1,0
NILS56,411_P1,0
ECOR46,411_P1,0
NILS42,411_P1,0
NILS52,411_P1,0
ECOR48,411_P1,0
NILS23,411_P1,0
H14,411_P1,0
ROAR400,411_P1,0
NILS49,411_P1,0
NILS24,411_P1,0
H4,411_P1,0
H48,411_P1,0
ECOR34,411_P1,0
ECOR32,411_P1,0
ECOR33,411_P1,0
ECOR30,411_P1,0
ECOR29,411_P1,0
ECOR67,411_P1,0
NILS02,411_P1,0
ECOR26,411_P1,0
ECOR27,411_P1,0
ECOR28,411_P1,0
ECOR45,411_P1,0
55989,411_P1,0
NILS33,411_P1,0
ECOR69,411_P1,0
ECOR58,411_P1,0
ECOR72,411_P1,0
NILS47,411_P1,0
ECOR70,411_P1,0
ECOR71,411_P1,0
NILS15,411_P1,0
NILS48,411_P1,0
NILS34,411_P1,0
NILS40,411_P1,0
ECOR11,411_P1,0
NILS09,411_P1,0
NILS30,411_P1,0
NILS32,411_P1,0
NILS06,411_P1,1
NILS22,411_P1,0
NILS16,411_P1,0
NILS35,411_P1,0
ECOR10,411_P1,0
ECOR12,411_P1,0
ECOR25,411_P1,0
NILS13,411_P1,0
NILS10,411_P1,0
NILS07,411_P1,0
NILS14,411_P1,0
ECOR13,411_P1,0
NILS11,411_P1,0
ECOR14,411_P1,0
NILS08,411_P1,0
ECOR21,411_P1,0
ECOR20,411_P1,0
ECOR18,411_P1,0
ECOR19,411_P1,0
NILS17,411_P1,0
NILS12,411_P1,0
ECOR23,411_P1,0
NILS41,411_P1,0
BL21,411_P1,0
ECOR17,411_P1,0
NILS03,411_P1,0
ECOR22,411_P1,0
ECOR16,411_P1,0
NILS04,411_P1,0
ECOR15,411_P1,0
NILS43,411_P1,0
NILS37,411_P1,0
ECOR24,411_P1,0
ROAR274,411_P1,0
ECOR42,411_P1,0
ROAR036,411_P1,0
NILS05,411_P1,0
ROAR387,411_P1,0
B6A1,411_P1,0
ECOR31,411_P1,0
LMR3158,411_P1,0
ROAR131,411_P1,0
ROAR059,411_P1,0
EDL933,411_P1,0
ECOR37,411_P1,0
ROAR029,411_P1,0
ROAR012,411_P1,0
NILS45,411_P1,0
TW10509,411_P1,0
NILS31,411_P1,0
370D,411_P1,0
M863,411_P1,0
B49,411_P1,0
ECOR54,536_P12,0
ECOR52,536_P12,0
ECOR51,536_P12,0
ECOR55,536_P12,0
ECOR57,536_P12,0
NILS59,536_P12,0
NILS71,536_P12,0
ECOR56,536_P12,0
NILS74,536_P12,0
NILS79,536_P12,0
NILS72,536_P12,0
NILS29,536_P12,0
NILS65,536_P12,0
536,536_P12,1
NILS81,536_P12,0
NILS82,536_P12,0
NILS78,536_P12,0
NILS57,536_P12,0
AL505,536_P12,0
NILS67,536_P12,0
ECOR61,536_P12,0
ECOR62,536_P12,0
NILS68,536_P12,0
NILS21,536_P12,0
NILS66,536_P12,0
ECOR59,536_P12,0
ECOR60,536_P12,0
NILS75,536_P12,0
NILS70,536_P12,0
ECOR53,536_P12,0
NILS54,536_P12,0
T145,536_P12,0
NILS62,536_P12,0
MT1B1,536_P12,0
NILS61,536_P12,0
LF82,536_P12,0
NILS26,536_P12,0
NILS80,536_P12,0
ED1A,536_P12,0
NILS20,536_P12,0
381A,536_P12,0
ECOR65,536_P12,0
NILS77,536_P12,0
ECOR64,536_P12,0
NILS28,536_P12,0
NILS58,536_P12,0
ECOR63,536_P12,0
NILS64,536_P12,0
NILS25,536_P12,0
NILS55,536_P12,0
NILS27,536_P12,0
NILS73,536_P12,0
NILS19,536_P12,0
LM33,536_P12,0
NILS44,536_P12,0
NILS53,536_P12,0
NILS76,536_P12,0
NILS63,536_P12,0
NILS69,536_P12,0
ECOR66,536_P12,0
DEC2A,536_P12,0
DEC1A,536_P12,0
NILS60,536_P12,0
ROAR434,536_P12,0
921A,536_P12,0
916A,536_P12,0
ECOR38,536_P12,0
ECOR39,536_P12,0
ECOR41,536_P12,0
ECOR40,536_P12,0
IAI39,536_P12,0
ECOR35,536_P12,0
ECOR36,536_P12,0
NILS36,536_P12,0
NILS01,536_P12,0
NILS39,536_P12,0
NILS50,536_P12,0
NILS46,536_P12,0
NILS18,536_P12,0
ECOR47,536_P12,0
ECOR44,536_P12,0
NILS38,536_P12,0
NILS51,536_P12,0
ECOR49,536_P12,0
ECOR50,536_P12,0
NILS56,536_P12,0
ECOR46,536_P12,0
NILS42,536_P12,0
NILS52,536_P12,0
ECOR48,536_P12,0
NILS23,536_P12,0
H14,536_P12,0
ROAR400,536_P12,0
NILS49,536_P12,0
NILS24,536_P12,0
H4,536_P12,0
H48,536_P12,0
ECOR34,536_P12,0
ECOR32,536_P12,0
ECOR33,536_P12,0
ECOR30,536_P12,0
ECOR29,536_P12,0
ECOR67,536_P12,0
NILS02,536_P12,0
ECOR26,536_P12,0
ECOR27,536_P12,0
ECOR28,536_P12,0
ECOR45,536_P12,1
55989,536_P12,0
NILS33,536_P12,0
ECOR69,536_P12,0
ECOR58,536_P12,0
ECOR72,536_P12,0
NILS47,536_P12,0
ECOR70,536_P12,0
ECOR71,536_P12,0
NILS15,536_P12,0
NILS48,536_P12,0
NILS34,536_P12,0
NILS40,536_P12,0
ECOR11,536_P12,0
NILS09,536_P12,0
NILS30,536_P12,0
NILS32,536_P12,0
NILS06,536_P12,0
NILS22,536_P12,0
NILS16,536_P12,0
NILS35,536_P12,0
ECOR10,536_P12,0
ECOR12,536_P12,0
ECOR25,536_P12,0
NILS13,536_P12,0
NILS10,536_P12,0
NILS07,536_P12,0
NILS14,536_P12,0
ECOR13,536_P12,0
NILS11,536_P12,0
ECOR14,536_P12,0
NILS08,536_P12,0
ECOR21,536_P12,0
ECOR20,536_P12,0
ECOR18,536_P12,0
ECOR19,536_P12,0
NILS17,536_P12,0
NILS12,536_P12,0
ECOR23,536_P12,0
NILS41,536_P12,0
BL21,536_P12,0
ECOR17,536_P12,0
NILS03,536_P12,0
ECOR22,536_P12,0
ECOR16,536_P12,0
NILS04,536_P12,0
ECOR15,536_P12,0
NILS43,536_P12,0
NILS37,536_P12,0
ECOR24,536_P12,0
ROAR274,536_P12,0
ECOR42,536_P12,0
ROAR036,536_P12,0
NILS05,536_P12,0
ROAR387,536_P12,0
B6A1,536_P12,0
ECOR31,536_P12,0
LMR3158,536_P12,0
ROAR131,536_P12,0
ROAR059,536_P12,0
EDL933,536_P12,0
ECOR37,536_P12,0
ROAR029,536_P12,0
ROAR012,536_P12,0
NILS45,536_P12,0
TW10509,536_P12,0
NILS31,536_P12,0
370D,536_P12,0
M863,536_P12,0
B49,536_P12,0
ECOR54,BDX09_P1,0
ECOR52,BDX09_P1,0
ECOR51,BDX09_P1,0
ECOR55,BDX09_P1,0
ECOR57,BDX09_P1,0
NILS59,BDX09_P1,0
NILS71,BDX09_P1,0
ECOR56,BDX09_P1,0
NILS74,BDX09_P1,0
NILS79,BDX09_P1,0
NILS72,BDX09_P1,0
NILS29,BDX09_P1,0
NILS65,BDX09_P1,0
536,BDX09_P1,0
NILS81,BDX09_P1,0
NILS82,BDX09_P1,0
NILS78,BDX09_P1,0
NILS57,BDX09_P1,0
AL505,BDX09_P1,0
NILS67,BDX09_P1,0
ECOR61,BDX09_P1,1
ECOR62,BDX09_P1,0
NILS68,BDX09_P1,0
NILS21,BDX09_P1,0
NILS66,BDX09_P1,0
ECOR59,BDX09_P1,0
ECOR60,BDX09_P1,0
NILS75,BDX09_P1,0
NILS70,BDX09_P1,0
ECOR53,BDX09_P1,0
NILS54,BDX09_P1,0
T145,BDX09_P1,0
NILS62,BDX09_P1,0
MT1B1,BDX09_P1,0
NILS61,BDX09_P1,0
LF82,BDX09_P1,0
NILS26,BDX09_P1,0
NILS80,BDX09_P1,0
ED1A,BDX09_P1,0
NILS20,BDX09_P1,0
381A,BDX09_P1,0
ECOR65,BDX09_P1,0
NILS77,BDX09_P1,0
ECOR64,BDX09_P1,0
NILS28,BDX09_P1,0
NILS58,BDX09_P1,0
ECOR63,BDX09_P1,0
NILS64,BDX09_P1,0
NILS25,BDX09_P1,0
NILS55,BDX09_P1,0
NILS27,BDX09_P1,0
NILS73,BDX09_P1,0
NILS19,BDX09_P1,0
LM33,BDX09_P1,0
NILS44,BDX09_P1,0
NILS53,BDX09_P1,0
NILS76,BDX09_P1,0
NILS63,BDX09_P1,0
NILS69,BDX09_P1,0
ECOR66,BDX09_P1,0
DEC2A,BDX09_P1,0
DEC1A,BDX09_P1,0
NILS60,BDX09_P1,0
ROAR434,BDX09_P1,0
921A,BDX09_P1,0
916A,BDX09_P1,0
ECOR38,BDX09_P1,0
ECOR39,BDX09_P1,0
ECOR41,BDX09_P1,0
ECOR40,BDX09_P1,0
IAI39,BDX09_P1,0
ECOR35,BDX09_P1,0
ECOR36,BDX09_P1,0
NILS36,BDX09_P1,0
NILS01,BDX09_P1,0
NILS39,BDX09_P1,0
NILS50,BDX09_P1,0
NILS46,BDX09_P1,0
NILS18,BDX09_P1,0
ECOR47,BDX09_P1,0
ECOR44,BDX09_P1,0
NILS38,BDX09_P1,0
NILS51,BDX09_P1,0
ECOR49,BDX09_P1,0
ECOR50,BDX09_P1,0
NILS56,BDX09_P1,0
ECOR46,BDX09_P1,0
NILS42,BDX09_P1,0
NILS52,BDX09_P1,0
ECOR48,BDX09_P1,0
NILS23,BDX09_P1,0
H14,BDX09_P1,0
ROAR400,BDX09_P1,0
NILS49,BDX09_P1,0
NILS24,BDX09_P1,0
H4,BDX09_P1,0
H48,BDX09_P1,0
ECOR34,BDX09_P1,0
ECOR32,BDX09_P1,0
ECOR33,BDX09_P1,0
ECOR30,BDX09_P1,0
ECOR29,BDX09_P1,0
ECOR67,BDX09_P1,0
NILS02,BDX09_P1,0
ECOR26,BDX09_P1,0
ECOR27,BDX09_P1,0
ECOR28,BDX09_P1,0
ECOR45,BDX09_P1,0
55989,BDX09_P1,0
NILS33,BDX09_P1,0
ECOR69,BDX09_P1,0
ECOR58,BDX09_P1,0
ECOR72,BDX09_P1,0
NILS47,BDX09_P1,0
ECOR70,BDX09_P1,0
ECOR71,BDX09_P1,0
NILS15,BDX09_P1,0
NILS48,BDX09_P1,0
NILS34,BDX09_P1,0
NILS40,BDX09_P1,0
ECOR11,BDX09_P1,0
NILS09,BDX09_P1,0
NILS30,BDX09_P1,0
NILS32,BDX09_P1,0
NILS06,BDX09_P1,0
NILS22,BDX09_P1,0
NILS16,BDX09_P1,0
NILS35,BDX09_P1,0
ECOR10,BDX09_P1,0
ECOR12,BDX09_P1,0
ECOR25,BDX09_P1,0
NILS13,BDX09_P1,0
NILS10,BDX09_P1,0
NILS07,BDX09_P1,0
NILS14,BDX09_P1,0
ECOR13,BDX09_P1,0
NILS11,BDX09_P1,0
ECOR14,BDX09_P1,0
NILS08,BDX09_P1,0
ECOR21,BDX09_P1,0
ECOR20,BDX09_P1,0
ECOR18,BDX09_P1,0
ECOR19,BDX09_P1,0
NILS17,BDX09_P1,0
NILS12,BDX09_P1,0
ECOR23,BDX09_P1,0
NILS41,BDX09_P1,0
BL21,BDX09_P1,0
ECOR17,BDX09_P1,0
NILS03,BDX09_P1,0
ECOR22,BDX09_P1,0
ECOR16,BDX09_P1,0
NILS04,BDX09_P1,0
ECOR15,BDX09_P1,0
NILS43,BDX09_P1,0
NILS37,BDX09_P1,0
ECOR24,BDX09_P1,0
ROAR274,BDX09_P1,0
ECOR42,BDX09_P1,0
ROAR036,BDX09_P1,0
NILS05,BDX09_P1,0
ROAR387,BDX09_P1,0
B6A1,BDX09_P1,0
ECOR31,BDX09_P1,0
LMR3158,BDX09_P1,0
ROAR131,BDX09_P1,0
ROAR059,BDX09_P1,0
EDL933,BDX09_P1,0
ECOR37,BDX09_P1,0
ROAR029,BDX09_P1,0
ROAR012,BDX09_P1,0
NILS45,BDX09_P1,0
TW10509,BDX09_P1,0
NILS31,BDX09_P1,0
370D,BDX09_P1,0
M863,BDX09_P1,0
B49,BDX09_P1,0
ECOR54,411_P2,0
ECOR52,411_P2,0
ECOR51,411_P2,0
ECOR55,411_P2,0
ECOR57,411_P2,0
NILS59,411_P2,0
NILS71,411_P2,0
ECOR56,411_P2,0
NILS74,411_P2,0
NILS79,411_P2,0
NILS72,411_P2,0
NILS29,411_P2,0
NILS65,411_P2,0
536,411_P2,0
NILS81,411_P2,0
NILS82,411_P2,0
NILS78,411_P2,0
NILS57,411_P2,0
AL505,411_P2,0
NILS67,411_P2,0
ECOR61,411_P2,0
ECOR62,411_P2,0
NILS68,411_P2,0
NILS21,411_P2,0
NILS66,411_P2,0
ECOR59,411_P2,0
ECOR60,411_P2,0
NILS75,411_P2,0
NILS70,411_P2,0
ECOR53,411_P2,0
NILS54,411_P2,0
T145,411_P2,0
NILS62,411_P2,0
MT1B1,411_P2,0
NILS61,411_P2,0
LF82,411_P2,0
NILS26,411_P2,0
NILS80,411_P2,0
ED1A,411_P2,0
NILS20,411_P2,0
381A,411_P2,0
ECOR65,411_P2,0
NILS77,411_P2,0
ECOR64,411_P2,0
NILS28,411_P2,0
NILS58,411_P2,0
ECOR63,411_P2,0
NILS64,411_P2,0
NILS25,411_P2,0
NILS55,411_P2,0
NILS27,411_P2,0
NILS73,411_P2,0
NILS19,411_P2,0
LM33,411_P2,0
NILS44,411_P2,0
NILS53,411_P2,0
NILS76,411_P2,0
NILS63,411_P2,0
NILS69,411_P2,0
ECOR66,411_P2,0
DEC2A,411_P2,0
DEC1A,411_P2,0
NILS60,411_P2,0
ROAR434,411_P2,0
921A,411_P2,0
916A,411_P2,0
ECOR38,411_P2,0
ECOR39,411_P2,0
ECOR41,411_P2,0
ECOR40,411_P2,0
IAI39,411_P2,0
ECOR35,411_P2,0
ECOR36,411_P2,0
NILS36,411_P2,0
NILS01,411_P2,0
NILS39,411_P2,0
NILS50,411_P2,0
NILS46,411_P2,0
NILS18,411_P2,1
ECOR47,411_P2,0
ECOR44,411_P2,0
NILS38,411_P2,0
NILS51,411_P2,0
ECOR49,411_P2,0
ECOR50,411_P2,1
NILS56,411_P2,0
ECOR46,411_P2,0
NILS42,411_P2,0
NILS52,411_P2,0
ECOR48,411_P2,0
NILS23,411_P2,0
H14,411_P2,0
ROAR400,411_P2,0
NILS49,411_P2,0
NILS24,411_P2,0
H4,411_P2,0
H48,411_P2,0
ECOR34,411_P2,0
ECOR32,411_P2,0
ECOR33,411_P2,0
ECOR30,411_P2,0
ECOR29,411_P2,0
ECOR67,411_P2,0
NILS02,411_P2,0
ECOR26,411_P2,0
ECOR27,411_P2,0
ECOR28,411_P2,0
ECOR45,411_P2,0
55989,411_P2,0
NILS33,411_P2,0
ECOR69,411_P2,0
ECOR58,411_P2,0
ECOR72,411_P2,0
NILS47,411_P2,0
ECOR70,411_P2,0
ECOR71,411_P2,0
NILS15,411_P2,0
NILS48,411_P2,0
NILS34,411_P2,0
NILS40,411_P2,0
ECOR11,411_P2,0
NILS09,411_P2,0
NILS30,411_P2,0
NILS32,411_P2,0
NILS06,411_P2,1
NILS22,411_P2,0
NILS16,411_P2,0
NILS35,411_P2,0
ECOR10,411_P2,0
ECOR12,411_P2,0
ECOR25,411_P2,0
NILS13,411_P2,0
NILS10,411_P2,0
NILS07,411_P2,0
NILS14,411_P2,0
ECOR13,411_P2,0
NILS11,411_P2,0
ECOR14,411_P2,0
NILS08,411_P2,0
ECOR21,411_P2,0
ECOR20,411_P2,0
ECOR18,411_P2,0
ECOR19,411_P2,0
NILS17,411_P2,0
NILS12,411_P2,0
ECOR23,411_P2,0
NILS41,411_P2,0
BL21,411_P2,0
ECOR17,411_P2,0
NILS03,411_P2,0
ECOR22,411_P2,0
ECOR16,411_P2,0
NILS04,411_P2,0
ECOR15,411_P2,0
NILS43,411_P2,0
NILS37,411_P2,0
ECOR24,411_P2,0
ROAR274,411_P2,0
ECOR42,411_P2,0
ROAR036,411_P2,0
NILS05,411_P2,0
ROAR387,411_P2,0
B6A1,411_P2,0
ECOR31,411_P2,0
LMR3158,411_P2,0
ROAR131,411_P2,0
ROAR059,411_P2,0
EDL933,411_P2,0
ECOR37,411_P2,0
ROAR029,411_P2,0
ROAR012,411_P2,0
NILS45,411_P2,0
TW10509,411_P2,0
NILS31,411_P2,0
370D,411_P2,0
M863,411_P2,0
B49,411_P2,0
ECOR54,LF50_P3,0
ECOR52,LF50_P3,0
ECOR51,LF50_P3,1
ECOR55,LF50_P3,1
ECOR57,LF50_P3,0
NILS59,LF50_P3,0
NILS71,LF50_P3,0
ECOR56,LF50_P3,1
NILS74,LF50_P3,1
NILS79,LF50_P3,0
NILS72,LF50_P3,0
NILS29,LF50_P3,0
NILS65,LF50_P3,0
536,LF50_P3,1
NILS81,LF50_P3,1
NILS82,LF50_P3,1
NILS78,LF50_P3,0
NILS57,LF50_P3,1
AL505,LF50_P3,0
NILS67,LF50_P3,1
ECOR61,LF50_P3,1
ECOR62,LF50_P3,1
NILS68,LF50_P3,1
NILS21,LF50_P3,0
NILS66,LF50_P3,1
ECOR59,LF50_P3,0
ECOR60,LF50_P3,0
NILS75,LF50_P3,1
NILS70,LF50_P3,0
ECOR53,LF50_P3,1
NILS54,LF50_P3,1
T145,LF50_P3,0
NILS62,LF50_P3,1
MT1B1,LF50_P3,0
NILS61,LF50_P3,1
LF82,LF50_P3,0
NILS26,LF50_P3,0
NILS80,LF50_P3,0
ED1A,LF50_P3,0
NILS20,LF50_P3,0
381A,LF50_P3,0
ECOR65,LF50_P3,1
NILS77,LF50_P3,1
ECOR64,LF50_P3,0
NILS28,LF50_P3,1
NILS58,LF50_P3,0
ECOR63,LF50_P3,1
NILS64,LF50_P3,0
NILS25,LF50_P3,0
NILS55,LF50_P3,0
NILS27,LF50_P3,0
NILS73,LF50_P3,0
NILS19,LF50_P3,0
LM33,LF50_P3,0
NILS44,LF50_P3,0
NILS53,LF50_P3,0
NILS76,LF50_P3,0
